app,priority,status,source_text,translated_text,refs
frappe,P2,missing,Table,Tableau,frappe/core/doctype/data_export/exporter.py:23 frappe/core/doctype/docfield/docfield.json frappe/core/doctype/recorder_suggested_index/recorder_suggested_index.json frappe/custom/doctype/custom_field/custom_field.json frappe/custom/doctype/customize_form_field/customize_form_field.json frappe/desk/doctype/system_health_report_tables/system_health_report_tables.json frappe/printing/page/print_format_builder/print_format_builder_field.html:39 frappe/website/doctype/web_form_field/web_form_field.json
frappe,P2,missing,Table Field,Champ de table,frappe/core/doctype/version/version_view.html:73
frappe,P2,missing,Table Fieldname,Nom du champ de la table,frappe/core/doctype/doctype_link/doctype_link.json
frappe,P2,missing,Table Fieldname Missing,Nom de champ de table manquant,frappe/core/doctype/doctype/doctype.py:1218
frappe,P2,missing,"Table MultiSelect requires a table with at least one Link field, but none was found in {0}","La table MultiSelect nécessite une table avec au moins un champ Lien, mais aucun n'a été trouvé dans {0}",frappe/desk/search.py:271
frappe,P2,missing,Tag,Étiqueter,frappe/desk/doctype/tag/tag.json
frappe,P2,missing,Task,Tâche,frappe/desk/doctype/todo/todo_calendar.js:19 frappe/desk/doctype/todo/todo_calendar.js:25 frappe/workflow/doctype/workflow_transition_task/workflow_transition_task.json
frappe,P2,missing,Telemetry,Télémétrie,frappe/core/doctype/system_settings/system_settings.json
frappe,P2,missing,Test Data,Données de test,frappe/core/doctype/translation/test_translation.py:47 frappe/core/doctype/translation/test_translation.py:54
frappe,P2,missing,Test Job ID,ID de tâche de test,frappe/desk/doctype/system_health_report/system_health_report.json
frappe,P2,missing,Test Spanish,Test d'espagnol,frappe/core/doctype/translation/test_translation.py:49 frappe/core/doctype/translation/test_translation.py:57
frappe,P2,missing,The File URL you've entered is incorrect,L'URL du fichier que vous avez saisie est incorrecte,frappe/core/doctype/file/file.py:230
frappe,P2,missing,The application name will be used in the Login page.,Le nom de l'application sera utilisé dans la page de connexion.,frappe/core/doctype/system_settings/system_settings.json
frappe,P2,missing,"The document type selected is a child table, so the parent document type is required.","Le type de document sélectionné est une table enfant, le type de document parent est donc obligatoire.",frappe/desk/doctype/dashboard_chart/dashboard_chart.json frappe/desk/doctype/number_card/number_card.json
frappe,P2,missing,The field {0} in {1} does not allow ignoring user permissions,Le champ {0} dans {1} ne permet pas d'ignorer les autorisations des utilisateurs,frappe/desk/search.py:284
frappe,P2,missing,The field {0} in {1} links to {2} and not {3},Le champ {0} dans {1} renvoie à {2} et non à {3},frappe/desk/search.py:294
frappe,P2,missing,The field {0} is mandatory,Le champ {0} est obligatoire,frappe/core/doctype/user_type/user_type.py:110
frappe,P2,missing,The fieldname you've specified in Attached To Field is invalid,Le nom de champ que vous avez spécifié dans Attaché au champ n'est pas valide.,frappe/core/doctype/file/file.py:158
frappe,P2,missing,The following values are invalid: {0}. Values must be one of {1},Les valeurs suivantes ne sont pas valides : {0}. Les valeurs doivent être l'une des valeurs suivantes : {1},frappe/core/doctype/data_import/importer.py:1088
frappe,P2,missing,The following values do not exist for {0}: {1},Les valeurs suivantes n'existent pas pour {0} : {1},frappe/core/doctype/data_import/importer.py:1045
frappe,P2,missing,The limit has not set for the user type {0} in the site config file.,La limite n'a pas été définie pour le type d'utilisateur {0} dans le fichier de configuration du site.,frappe/core/doctype/user_type/user_type.py:89
frappe,P2,missing,The next tour will start from where the user left off.,La prochaine visite commencera là où l'utilisateur s'est arrêté.,frappe/desk/doctype/form_tour/form_tour.json
frappe,P2,missing,The report you requested has been generated.<br><br>Click here to download:<br><a href='{0}'>{0}</a><br><br>This link will expire in {1} hours.,Le rapport que vous avez demandé a été généré.<br><br>Cliquez ici pour télécharger :<br><a href='{0}'>{0}</a><br><br>Ce lien expirera dans {1} heures.,frappe/desk/utils.py:106
frappe,P2,missing,The reset password link has been expired,Le lien de réinitialisation du mot de passe a expiré,frappe/core/doctype/user/user.py:1047
frappe,P2,missing,The reset password link has either been used before or is invalid,Le lien de réinitialisation du mot de passe a déjà été utilisé ou n'est pas valide.,frappe/core/doctype/user/user.py:1049
frappe,P2,missing,The role {0} should be a custom role.,Le rôle {0} doit être un rôle personnalisé.,frappe/core/doctype/user_type/user_type.py:114
frappe,P2,missing,The selected document {0} is not a {1}.,Le document sélectionné {0} n'est pas un {1}.,frappe/core/doctype/audit_trail/audit_trail.py:46
frappe,P2,missing,The system provides many pre-defined roles. You can add new roles to set finer permissions.,Le système propose de nombreux rôles prédéfinis. Vous pouvez ajouter de nouveaux rôles pour définir des autorisations plus précises.,frappe/core/page/permission_manager/permission_manager_help.html:9
frappe,P2,missing,The total number of user document types limit has been crossed.,La limite du nombre total de types de documents utilisateur a été dépassée.,frappe/core/doctype/user_type/user_type.py:97
frappe,P2,missing,These announcements will appear inside a dismissible alert below the Navbar.,Ces annonces apparaîtront dans une alerte pouvant être ignorée sous la barre de navigation.,frappe/core/doctype/navbar_settings/navbar_settings.json
frappe,P2,missing,This PDF cannot be uploaded as it contains unsafe content.,Ce PDF ne peut pas être téléchargé car il contient du contenu dangereux.,frappe/core/doctype/file/file.py:406
frappe,P2,missing,This card is visible only to Administrator and System Managers by default. Set a DocType to share with users who have read access.,"Par défaut, cette carte n'est visible que par l'administrateur et les gestionnaires système. Définissez un DocType à partager avec les utilisateurs disposant d'un accès en lecture.",frappe/desk/doctype/number_card/number_card.js:484
frappe,P2,missing,"This doctype has pending migrations, run 'bench migrate' before modifying the doctype to avoid losing changes.","Ce doctype a des migrations en attente, exécutez « bench migrate » avant de modifier le doctype pour éviter de perdre les modifications.",frappe/core/doctype/doctype/doctype.py:1069
frappe,P2,missing,This document has already been queued for submission. You can track the progress over {0}.,Ce document a déjà été mis en file d'attente pour soumission. Vous pouvez suivre la progression sur {0}.,frappe/core/doctype/submission_queue/submission_queue.py:171
frappe,P2,missing,This file is attached to a protected document and cannot be deleted.,Ce fichier est joint à un document protégé et ne peut pas être supprimé.,frappe/core/doctype/file/file.py:532
frappe,P2,missing,This file is public. It can be accessed without authentication.,Ce fichier est public. Il est accessible sans authentification.,frappe/core/doctype/file/file.js:20
frappe,P2,missing,This is a virtual doctype and data is cleared periodically.,Il s'agit d'un doctype virtuel et les données sont effacées périodiquement.,frappe/core/doctype/rq_job/rq_job.js:9
frappe,P2,missing,This site is running in developer mode. Any change made here will be updated in code.,Ce site fonctionne en mode développeur. Toute modification apportée ici sera mise à jour dans le code.,frappe/core/doctype/doctype/doctype.js:73
frappe,P2,missing,This value specifies the max number of rows that can be rendered in report view.,Cette valeur spécifie le nombre maximum de lignes pouvant être affichées dans la vue rapport.,frappe/core/doctype/system_settings/system_settings.json
frappe,P2,missing,This will reset this tour and show it to all users. Are you sure?,Cela réinitialisera cette visite et la montrera à tous les utilisateurs. Es-tu sûr?,frappe/desk/doctype/form_tour/form_tour.js:103
frappe,P2,missing,"This will terminate the job immediately and might be dangerous, are you sure?","Cela mettra fin au travail immédiatement et pourrait être dangereux, en êtes-vous sûr ?",frappe/core/doctype/data_import/data_import.js:182 frappe/core/doctype/prepared_report/prepared_report.js:68 frappe/core/doctype/rq_job/rq_job.js:15
frappe,P2,missing,Thursday,Jeudi,frappe/automation/doctype/assignment_rule_day/assignment_rule_day.json frappe/automation/doctype/auto_repeat_day/auto_repeat_day.json frappe/core/doctype/language/language.json frappe/core/doctype/system_settings/system_settings.json frappe/desk/doctype/event/event.json frappe/email/doctype/auto_email_report/auto_email_report.json
frappe,P2,missing,Time Interval,Intervalle de temps,frappe/desk/doctype/dashboard_chart/dashboard_chart.json
frappe,P2,missing,Time Taken,Temps pris,frappe/core/doctype/rq_job/rq_job.json
frappe,P2,missing,Time Window (Seconds),Fenêtre de temps (secondes),frappe/core/doctype/server_script/server_script.json
frappe,P2,missing,Time in Queries,Temps dans les requêtes,frappe/core/doctype/recorder/recorder.json
frappe,P2,missing,Timed Out,Délai expiré,frappe/core/doctype/data_import/data_import.json
frappe,P2,missing,Timeless Launchpad,Launchpad intemporel,frappe/desk/doctype/desktop_settings/desktop_settings.json
frappe,P2,missing,Timeline,Chronologie,frappe/core/doctype/user/user.json
frappe,P2,missing,Timeout,Temps mort,frappe/core/doctype/rq_job/rq_job.json
frappe,P2,missing,Timeout (In Seconds),Délai d'expiration (en secondes),frappe/core/doctype/report/report.json
frappe,P2,missing,Tip: Try the new dropdown console using,Astuce : Essayez la nouvelle console déroulante en utilisant,frappe/desk/doctype/system_console/system_console.js:41
frappe,P2,missing,Title,Titre,frappe/core/doctype/doctype/boilerplate/controller_list.html:14 frappe/core/doctype/doctype/boilerplate/controller_list.html:23 frappe/core/doctype/doctype_state/doctype_state.json frappe/core/doctype/error_log/error_log.json frappe/core/doctype/page/page.json frappe/desk/doctype/changelog_feed/changelog_feed.json frappe/desk/doctype/form_tour/form_tour.json frappe/desk/doctype/form_tour_step/form_tour_step.json frappe/desk/doctype/module_onboarding/module_onboarding.json frappe/desk/doctype/note/note.json frappe/desk/doctype/onboarding_step/onboarding_step.json frappe/desk/doctype/system_health_report_errors/system_health_report_errors.json frappe/desk/doctype/workspace/workspace.json frappe/desk/doctype/workspace_sidebar/workspace_sidebar.json frappe/email/doctype/email_group/email_group.json frappe/public/js/frappe/views/workspace/workspace.js:407 frappe/website/doctype/discussion_topic/discussion_topic.json frappe/website/doctype/help_article/help_article.json frappe/website/doctype/portal_menu_item/portal_menu_item.json frappe/website/doctype/web_form/web_form.json frappe/website/doctype/web_page/web_page.json frappe/website/doctype/website_sidebar/website_sidebar.json frappe/website/doctype/website_sidebar_item/website_sidebar_item.json
frappe,P2,missing,To,À,frappe/core/doctype/communication/communication.json frappe/core/doctype/permission_log/permission_log.js:12 frappe/public/js/frappe/views/inbox/inbox_view.js:70
frappe,P2,missing,To Date,À ce jour,frappe/desk/doctype/dashboard_chart/dashboard_chart.json frappe/website/report/website_analytics/website_analytics.js:14
frappe,P2,missing,"To enable server scripts, read the {0}.","Pour activer les scripts du serveur, lisez le {0}.",frappe/core/doctype/server_script/server_script.js:40
frappe,P2,missing,"To export this step as JSON, link it in a Onboarding document and save the document.","Pour exporter cette étape au format JSON, liez-la dans un document d'intégration et enregistrez le document.",frappe/desk/doctype/onboarding_step/onboarding_step.js:18
frappe,P2,missing,To print output use <code>print(text)</code>,"Pour imprimer la sortie, utilisez <code>print(text)</code>",frappe/desk/doctype/system_console/system_console.json
frappe,P2,missing,"To set the role {0} in the user {1}, kindly set the {2} field as {3} in one of the {4} record.","Pour définir le rôle {0} dans l'utilisateur {1}, veuillez définir le champ {2} comme {3} dans l'un des enregistrements {4}.",frappe/core/doctype/user_type/user_type.py:291
frappe,P2,missing,Too Many Documents,Trop de documents,frappe/desk/doctype/bulk_update/bulk_update.py:68 frappe/model/workflow.py:310
frappe,P2,missing,Top 10,Top 10,frappe/core/report/prepared_report_analytics/prepared_report_analytics.js:13
frappe,P2,missing,Top Center,En haut au centre,frappe/desk/doctype/form_tour_step/form_tour_step.json frappe/printing/doctype/print_format/print_format.json frappe/public/js/print_format_builder/PrintFormatControls.vue:245
frappe,P2,missing,Top Errors,Principales erreurs,frappe/desk/doctype/system_health_report/system_health_report.json
frappe,P2,missing,Top Right,En haut à droite,frappe/desk/doctype/form_tour_step/form_tour_step.json frappe/printing/doctype/print_format/print_format.json frappe/public/js/print_format_builder/PrintFormatControls.vue:246
frappe,P2,missing,Total,Total,frappe/desk/query_report.py:622 frappe/public/js/frappe/views/reports/print_grid.html:45 frappe/public/js/frappe/views/reports/query_report.js:1354 frappe/public/js/frappe/views/reports/report_view.js:1547
frappe,P2,missing,Total Background Workers,Total des travailleurs en arrière-plan,frappe/desk/doctype/system_health_report/system_health_report.json
frappe,P2,missing,Total Errors (last 1 day),Total des erreurs (dernier jour),frappe/desk/doctype/system_health_report/system_health_report.json
frappe,P2,missing,Total Outgoing Emails,Total des e-mails sortants,frappe/desk/doctype/system_health_report/system_health_report.json
frappe,P2,missing,Total Users,Nombre total d'utilisateurs,frappe/desk/doctype/system_health_report/system_health_report.json
frappe,P2,missing,Total Working Time,Temps de travail total,frappe/core/doctype/rq_worker/rq_worker.json
frappe,P2,missing,Trace ID,ID de trace,frappe/core/doctype/error_log/error_log.json
frappe,P2,missing,Track Steps,Suivre les étapes,frappe/desk/doctype/form_tour/form_tour.json
frappe,P2,missing,Transgender,Transgenre,frappe/desk/page/setup_wizard/install_fixtures.py:31
frappe,P2,missing,Translate Link Fields,Traduire les champs de lien,frappe/core/doctype/doctype/doctype.json frappe/custom/doctype/customize_form/customize_form.json
frappe,P2,missing,Translator,Traducteur,frappe/core/doctype/translation/translation.json
frappe,P2,missing,Tuesday,Mardi,frappe/automation/doctype/assignment_rule_day/assignment_rule_day.json frappe/automation/doctype/auto_repeat_day/auto_repeat_day.json frappe/core/doctype/language/language.json frappe/core/doctype/system_settings/system_settings.json frappe/desk/doctype/event/event.json frappe/email/doctype/auto_email_report/auto_email_report.json
frappe,P2,missing,Type,Taper,frappe/core/doctype/communication/communication.json frappe/core/doctype/docfield/docfield.json frappe/custom/doctype/customize_form_field/customize_form_field.json frappe/desk/doctype/console_log/console_log.json frappe/desk/doctype/dashboard_chart/dashboard_chart.json frappe/desk/doctype/notification_log/notification_log.json frappe/desk/doctype/number_card/number_card.json frappe/desk/doctype/system_console/system_console.json frappe/desk/doctype/workspace/workspace.json frappe/desk/doctype/workspace_link/workspace_link.json frappe/desk/doctype/workspace_shortcut/workspace_shortcut.json frappe/desk/doctype/workspace_sidebar_item/workspace_sidebar_item.json frappe/public/js/frappe/views/file/file_view.js:371 frappe/public/js/frappe/views/workspace/workspace.js:413 frappe/public/js/frappe/widgets/widget_dialog.js:404 frappe/website/doctype/web_template/web_template.json frappe/www/attribution.html:35
frappe,P2,missing,UI Tour,Visite guidée de l'interface utilisateur,frappe/desk/doctype/form_tour/form_tour.json frappe/desk/doctype/form_tour_step/form_tour_step.json
frappe,P2,missing,UID,UID,frappe/core/doctype/communication/communication.json frappe/email/doctype/email_flag_queue/email_flag_queue.json frappe/email/doctype/unhandled_email/unhandled_email.json
frappe,P2,missing,URL,URL,frappe/desk/doctype/workspace/workspace.json frappe/desk/doctype/workspace_shortcut/workspace_shortcut.json frappe/desk/doctype/workspace_sidebar_item/workspace_sidebar_item.json frappe/integrations/doctype/integration_request/integration_request.json frappe/integrations/doctype/webhook_request_log/webhook_request_log.json frappe/public/js/frappe/widgets/widget_dialog.js:471 frappe/website/doctype/top_bar_item/top_bar_item.json frappe/website/doctype/website_slideshow_item/website_slideshow_item.json
frappe,P2,missing,URL must start with http:// or https://,L'URL doit commencer par http:// ou https://,frappe/core/doctype/file/file.py:241
frappe,P2,missing,UUID,UUID,frappe/core/doctype/doctype/doctype.json
frappe,P2,missing,Un-following document {0},Document non suivi {0},frappe/desk/form/document_follow.py:79
frappe,P2,missing,Unhandled Emails,E-mails non gérés,frappe/desk/doctype/system_health_report/system_health_report.json
frappe,P2,missing,Unique,Unique,frappe/core/doctype/docfield/docfield.json frappe/custom/doctype/custom_field/custom_field.json frappe/custom/doctype/customize_form_field/customize_form_field.json
frappe,P2,missing,Unlock Reference Document,Déverrouiller le document de référence,frappe/core/doctype/submission_queue/submission_queue.js:7
frappe,P2,missing,Update,Mise à jour,frappe/core/doctype/data_import/data_import_list.js:36 frappe/core/doctype/document_naming_settings/document_naming_settings.json frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js:23 frappe/custom/doctype/customize_form/customize_form.js:438 frappe/desk/doctype/bulk_update/bulk_update.js:15 frappe/printing/page/print_format_builder/print_format_builder.js:447 frappe/printing/page/print_format_builder/print_format_builder.js:507 frappe/printing/page/print_format_builder/print_format_builder.js:678 frappe/printing/page/print_format_builder/print_format_builder.js:765 frappe/public/js/frappe/form/grid_row.js:427
frappe,P2,missing,Update Hooks Resolution Order,Mettre à jour l’ordre de résolution des hooks,frappe/core/doctype/installed_applications/installed_applications.js:6 frappe/core/doctype/installed_applications/installed_applications.js:13
frappe,P2,missing,Update Order,Mettre à jour la commande,frappe/core/doctype/installed_applications/installed_applications.js:45
frappe,P2,missing,Update Password,Mettre à jour le mot de passe,frappe/desk/page/setup_wizard/setup_wizard.js:494
frappe,P2,missing,Update Profile,Mettre à jour le profil,frappe/core/web_form/edit_profile/edit_profile.json
frappe,P2,missing,Updating counter may lead to document name conflicts if not done properly,La mise à jour du compteur peut entraîner des conflits de noms de documents si elle n'est pas effectuée correctement,frappe/core/doctype/document_naming_rule/document_naming_rule.js:17
frappe,P2,missing,Updating global settings,Mise à jour des paramètres globaux,frappe/desk/page/setup_wizard/setup_wizard.py:23
frappe,P2,missing,Updating naming series options,Mise à jour des options de séries de noms,frappe/core/doctype/document_naming_settings/document_naming_settings.js:59
frappe,P2,missing,"Updating {0} of {1}, {2}","Mise à jour de {0} de {1}, {2}",frappe/core/doctype/data_import/data_import.js:36
frappe,P2,missing,Use % for any non empty value.,Utilisez % pour toute valeur non vide.,frappe/desk/doctype/onboarding_step/onboarding_step.json
frappe,P2,missing,Use Number Format from Currency,Utiliser le format numérique à partir de la devise,frappe/core/doctype/system_settings/system_settings.json
frappe,P2,missing,Use if the default settings don't seem to detect your data correctly,À utiliser si les paramètres par défaut ne semblent pas détecter correctement vos données,frappe/core/doctype/data_import/data_import.json
frappe,P2,missing,Used OAuth,OAuth utilisé,frappe/core/doctype/user_email/user_email.json
frappe,P2,missing,User,Utilisateur,frappe/automation/doctype/assignment_rule_user/assignment_rule_user.json frappe/automation/doctype/auto_repeat_user/auto_repeat_user.json frappe/automation/doctype/reminder/reminder.json frappe/core/doctype/access_log/access_log.json frappe/core/doctype/activity_log/activity_log.json frappe/core/doctype/api_request_log/api_request_log.json frappe/core/doctype/communication/communication.json frappe/core/doctype/docshare/docshare.json frappe/core/doctype/log_setting_user/log_setting_user.json frappe/core/doctype/permission_inspector/permission_inspector.json frappe/core/doctype/user/user.json frappe/core/doctype/user_group_member/user_group_member.json frappe/core/doctype/user_invitation/user_invitation.json frappe/core/doctype/user_permission/user_permission.json frappe/core/page/permission_manager/permission_manager.js:366 frappe/core/report/permitted_documents_for_user/permitted_documents_for_user.js:8 frappe/core/report/user_doctype_permissions/user_doctype_permissions.js:8 frappe/core/workspace/users/users.json frappe/desk/doctype/dashboard_settings/dashboard_settings.json frappe/desk/doctype/note_seen_by/note_seen_by.json frappe/desk/doctype/notification_settings/notification_settings.json frappe/desk/doctype/route_history/route_history.json frappe/email/doctype/document_follow/document_follow.json frappe/integrations/doctype/google_calendar/google_calendar.json frappe/integrations/doctype/oauth_authorization_code/oauth_authorization_code.json frappe/integrations/doctype/oauth_bearer_token/oauth_bearer_token.json frappe/integrations/doctype/oauth_client/oauth_client.json frappe/integrations/doctype/token_cache/token_cache.json frappe/integrations/doctype/webhook_request_log/webhook_request_log.json frappe/public/js/frappe/form/templates/set_sharing.html:20 frappe/website/doctype/personal_data_download_request/personal_data_download_request.json frappe/workflow/doctype/workflow_action/workflow_action.json
frappe,P2,missing,User Activity Report,Rapport d'activité des utilisateurs,frappe/core/doctype/report/user_activity_report.json
frappe,P2,missing,User Activity Report Without Sort,Rapport d'activité utilisateur sans tri,frappe/core/doctype/report/user_activity_report_without_sort.json
frappe,P2,missing,User Details,Détails de l'utilisateur,frappe/core/doctype/user/user.json
frappe,P2,missing,User Doctype Permissions,Autorisations de type de document utilisateur,frappe/core/report/user_doctype_permissions/user_doctype_permissions.json
frappe,P2,missing,User Document Type,Type de document utilisateur,frappe/core/doctype/user_document_type/user_document_type.json
frappe,P2,missing,User Document Types Limit Exceeded,Limite de types de documents utilisateur dépassée,frappe/core/doctype/user_type/user_type.py:98
frappe,P2,missing,User Group,Groupe d'utilisateurs,frappe/core/doctype/user_group/user_group.json
frappe,P2,missing,User Group Member,Membre du groupe d'utilisateurs,frappe/core/doctype/user_group_member/user_group_member.json
frappe,P2,missing,User Group Members,Membres du groupe d'utilisateurs,frappe/core/doctype/user_group/user_group.json
frappe,P2,missing,User Id Field,Champ d'identifiant d'utilisateur,frappe/core/doctype/user_type/user_type.json
frappe,P2,missing,User Id Field is mandatory in the user type {0},Le champ ID utilisateur est obligatoire dans le type d'utilisateur {0},frappe/core/doctype/user_type/user_type.py:283
frappe,P2,missing,User Invitation,Invitation de l'utilisateur,frappe/core/doctype/user_invitation/user_invitation.json
frappe,P2,missing,User Permissions are used to limit users to specific records.,Les autorisations utilisateur sont utilisées pour limiter les utilisateurs à des enregistrements spécifiques.,frappe/core/page/permission_manager/permission_manager_help.html:32
frappe,P2,missing,User Permissions created successfully,Autorisations utilisateur créées avec succès,frappe/core/doctype/user_permission/user_permission_list.js:124
frappe,P2,missing,User Role,Rôle de l'utilisateur,frappe/core/doctype/user_role/user_role.json frappe/integrations/doctype/ldap_group_mapping/ldap_group_mapping.json
frappe,P2,missing,User Role Profile,Profil de rôle utilisateur,frappe/core/doctype/user_role_profile/user_role_profile.json
frappe,P2,missing,User Select Document Type,Type de document sélectionné par l'utilisateur,frappe/core/doctype/user_select_document_type/user_select_document_type.json
frappe,P2,missing,User Session Display,Affichage de la session utilisateur,frappe/core/doctype/user_session_display/user_session_display.json
frappe,P2,missing,User Type Module,Module Type d'utilisateur,frappe/core/doctype/user_type/user_type.json frappe/core/doctype/user_type_module/user_type_module.json
frappe,P2,missing,User does not have permission to create the new {0},L'utilisateur n'est pas autorisé à créer le nouveau {0},frappe/core/doctype/user_type/user_type.py:83
frappe,P2,missing,User is disabled,L'utilisateur est désactivé,frappe/core/doctype/user_invitation/user_invitation.py:102
frappe,P2,missing,User {0} does not have the permission to create a Workspace.,L'utilisateur {0} n'est pas autorisé à créer un espace de travail.,frappe/desk/doctype/workspace/workspace.py:306
frappe,P2,missing,User {0} impersonated as {1},Utilisateur {0} usurpé l'identité de {1},frappe/core/doctype/user/user.py:1449
frappe,P2,missing,User {0} is not permitted to access this document.,L'utilisateur {0} n'est pas autorisé à accéder à ce document.,frappe/desk/form/assign_to.py:104
frappe,P2,missing,Users are only able to delete attached files if the document is either in draft or if the document is canceled and they are also able to delete the document.,"Les utilisateurs ne peuvent supprimer les fichiers joints que si le document est soit en brouillon, soit si le document est annulé et ils peuvent également supprimer le document.",frappe/core/doctype/doctype/doctype.json frappe/custom/doctype/customize_form/customize_form.json
frappe,P2,untranslated_copy,Utilization,Utilisation,frappe/desk/doctype/system_health_report_workers/system_health_report_workers.json
frappe,P2,untranslated_copy,Utilization %,% d'utilisation,frappe/core/doctype/rq_worker/rq_worker.json
frappe,P2,missing,Value,Valeur,frappe/automation/doctype/milestone/milestone.json frappe/core/doctype/defaultvalue/defaultvalue.json frappe/core/doctype/document_naming_rule_condition/document_naming_rule_condition.json frappe/core/doctype/prepared_report/prepared_report.js:8 frappe/core/doctype/sms_parameter/sms_parameter.json frappe/desk/doctype/dashboard_chart/dashboard_chart.js:305 frappe/desk/doctype/dashboard_chart/dashboard_chart.js:439 frappe/desk/doctype/number_card/number_card.js:208 frappe/desk/doctype/number_card/number_card.js:347 frappe/email/doctype/auto_email_report/auto_email_report.js:95 frappe/integrations/doctype/query_parameters/query_parameters.json frappe/integrations/doctype/webhook_header/webhook_header.json frappe/public/js/frappe/list/bulk_operations.js:336 frappe/public/js/frappe/list/bulk_operations.js:398 frappe/public/js/frappe/list/list_view_permission_restrictions.html:4 frappe/website/doctype/web_form/web_form.js:213 frappe/website/doctype/website_meta_tag/website_meta_tag.json
frappe,P2,missing,Values Changed,Valeurs modifiées,frappe/core/doctype/version/version_view.html:9
frappe,P2,missing,Version,Version,frappe/core/doctype/version/version.json
frappe,P2,missing,View,Voir,frappe/desk/doctype/form_tour/form_tour.json
frappe,P2,missing,View Doctype Permissions,Afficher les autorisations de type de document,frappe/core/doctype/user/user.js:149
frappe,P2,missing,View File,Afficher le fichier,frappe/core/doctype/file/file.js:4
frappe,P2,missing,View Sidebar,Afficher la barre latérale,frappe/desk/doctype/workspace_sidebar/workspace_sidebar.js:7
frappe,P2,missing,View Switcher,Voir le sélecteur,frappe/core/doctype/user/user.json
frappe,P2,missing,View all {0} users,Afficher tous les utilisateurs {0},frappe/core/page/permission_manager/permission_manager.js:395
frappe,P2,missing,Views,Vues,frappe/core/doctype/doctype/doctype.json frappe/core/workspace/build/build.json
frappe,P2,missing,Virtual,Virtuel,frappe/core/doctype/docfield/docfield.json
frappe,P2,missing,Virtual tables must be virtual fields,Les tables virtuelles doivent être des champs virtuels,frappe/core/doctype/doctype/doctype.py:1672
frappe,P2,missing,Visibility,Visibilité,frappe/core/doctype/docfield/docfield.json
frappe,P2,missing,Visit Desktop,Visitez le bureau,frappe/desk/doctype/desktop_settings/desktop_settings.js:6
frappe,P2,missing,Warning,Avertissement,frappe/core/doctype/docfield/docfield.json frappe/custom/doctype/custom_field/custom_field.json frappe/custom/doctype/customize_form_field/customize_form_field.json frappe/public/js/frappe/router.js:613 frappe/workflow/doctype/workflow_state/workflow_state.json
frappe,P2,missing,Warning: Naming is not set,Avertissement : le nom n'est pas défini,frappe/core/doctype/doctype/doctype.py:1140
frappe,P2,missing,Warning: Updating counter may lead to document name conflicts if not done properly,Avertissement : La mise à jour du compteur peut entraîner des conflits de noms de documents si elle n'est pas effectuée correctement,frappe/core/doctype/document_naming_rule/document_naming_rule.json
frappe,P2,missing,Warning: Usage of 'format:' is discouraged.,Avertissement : L'utilisation de « format : » est déconseillée.,frappe/core/doctype/doctype/doctype.py:458
frappe,P2,missing,Watch Video,Regarder la vidéo,frappe/desk/doctype/onboarding_step/onboarding_step.json
frappe,P2,missing,We do not allow editing of this document. Simply click the Edit button on the workspace page to make your workspace editable and customize it as you wish,Nous n'autorisons pas la modification de ce document. Cliquez simplement sur le bouton Modifier sur la page de l'espace de travail pour rendre votre espace de travail modifiable et personnalisez-le à votre guise.,frappe/desk/doctype/workspace/workspace.js:34
frappe,P2,missing,Webhook Request Log,Journal des demandes de webhook,frappe/core/workspace/build/build.json frappe/integrations/doctype/webhook_request_log/webhook_request_log.json
frappe,P2,missing,Website,Site web,frappe/core/doctype/module_def/module_def.json frappe/public/js/frappe/ui/sidebar/sidebar_header.js:37 frappe/public/js/frappe/ui/toolbar/about.js:11 frappe/website/workspace/website/website.json
frappe,P2,missing,Website Manager,Gestionnaire de site Web,frappe/core/doctype/comment/comment.json frappe/website/doctype/about_us_settings/about_us_settings.json frappe/website/doctype/color/color.json frappe/website/doctype/contact_us_settings/contact_us_settings.json frappe/website/doctype/help_category/help_category.json frappe/website/doctype/portal_settings/portal_settings.json frappe/website/doctype/web_form/web_form.json frappe/website/doctype/web_page/web_page.json frappe/website/doctype/website_script/website_script.json frappe/website/doctype/website_settings/website_settings.json frappe/website/doctype/website_sidebar/website_sidebar.json frappe/website/doctype/website_slideshow/website_slideshow.json frappe/website/doctype/website_theme/website_theme.json
frappe,P2,missing,Website Search Field,Champ de recherche du site Web,frappe/core/doctype/doctype/doctype.json
frappe,P2,missing,Website Search Field must be a valid fieldname,Le champ de recherche de site Web doit être un nom de champ valide,frappe/core/doctype/doctype/doctype.py:1537
frappe,P2,missing,Websocket,Prise Web,frappe/desk/doctype/system_health_report/system_health_report.json
frappe,P2,missing,Wednesday,Mercredi,frappe/automation/doctype/assignment_rule_day/assignment_rule_day.json frappe/automation/doctype/auto_repeat_day/auto_repeat_day.json frappe/core/doctype/language/language.json frappe/core/doctype/system_settings/system_settings.json frappe/desk/doctype/event/event.json frappe/email/doctype/auto_email_report/auto_email_report.json
