app,priority,status,source_text,translated_text,refs
frappe,P3,missing,NOTE: This box is due for depreciation. Please re-setup LDAP to work with the newer settings,REMARQUE : Cette boîte est due pour dépréciation. Veuillez reconfigurer LDAP pour qu'il fonctionne avec les paramètres les plus récents.,frappe/integrations/doctype/ldap_settings/ldap_settings.json
frappe,P3,missing,Name (Doc Name),Nom (Nom du document),frappe/integrations/doctype/webhook/webhook.js:29
frappe,P3,missing,"Naming Options:
<ol><li><b>field:[fieldname]</b> - By Field</li><li><b>naming_series:</b> - By Naming Series (field called naming_series must be present)</li><li><b>Prompt</b> - Prompt user for a name</li><li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Replace all braced words (fieldnames, date words (DD, MM, YY), series) with their value. Outside braces, any characters can be used.</li></ol>","Options de dénomination :
<ol><li><b>field :[fieldname]</b> - Par champ</li><li><b>naming_series:</b> - Par série de noms (le champ appelé naming_series doit être présent)</li><li><b>Prompt</b> - Demander à l'utilisateur un nom</li><li><b>[série]</b> - Série par préfixe (séparé par un point) ; par exemple PRE.#####</li>
<li><b>format : EXEMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Remplacez tous les mots entre accolades (noms de champs, mots de date (JJ, MM, AA), séries) par leur valeur. En dehors des accolades, tous les caractères peuvent être utilisés.</li></ol>",frappe/custom/doctype/customize_form/customize_form.json
frappe,P3,missing,Navbar,Barre de navigation,frappe/website/doctype/web_template/web_template.json frappe/website/doctype/website_settings/website_settings.json
frappe,P3,missing,Navigate to main content,Accédez au contenu principal,frappe/public/js/frappe/ui/page.js:180
frappe,P3,missing,Need Help?,Besoin d'aide ?,frappe/public/js/frappe/list/list_view.js:486
frappe,P3,missing,Nested filters must be provided as a list or tuple.,Les filtres imbriqués doivent être fournis sous forme de liste ou de tuple.,frappe/database/query.py:665
frappe,P3,missing,Network Printer Settings,Paramètres de l'imprimante réseau,frappe/printing/doctype/network_printer_settings/network_printer_settings.json
frappe,P3,missing,New Address,Nouvelle adresse,frappe/public/js/frappe/form/templates/address_list.html:3 frappe/public/js/frappe/ui/address_autocomplete/autocomplete_dialog.js:5 frappe/public/js/frappe/utils/address_and_contact.js:71
frappe,P3,missing,New Chart,Nouveau graphique,frappe/public/js/frappe/widgets/widget_dialog.js:58
frappe,P3,missing,New Contact,Nouveau contact,frappe/public/js/frappe/form/templates/contact_list.html:3
frappe,P3,missing,New Custom Block,Nouveau bloc personnalisé,frappe/public/js/frappe/widgets/widget_dialog.js:70
frappe,P3,missing,New Event,Nouvel événement,frappe/public/js/frappe/form/footer/form_timeline.js:47
frappe,P3,missing,New Links,Nouveaux liens,frappe/public/js/frappe/widgets/widget_dialog.js:62
frappe,P3,missing,New Number Card,Nouvelle carte numérique,frappe/public/js/frappe/widgets/widget_dialog.js:64
frappe,P3,missing,New Onboarding,Nouvelle intégration,frappe/public/js/frappe/widgets/widget_dialog.js:66
frappe,P3,missing,New Quick List,Nouvelle liste rapide,frappe/public/js/frappe/widgets/widget_dialog.js:68
frappe,P3,missing,New Shortcut,Nouveau raccourci,frappe/public/js/frappe/widgets/widget_dialog.js:60
frappe,P3,missing,New Workflow Name,Nouveau nom du flux de travail,frappe/workflow/page/workflow_builder/workflow_builder.js:61
frappe,P3,missing,New Workspace,Nouvel espace de travail,frappe/public/js/frappe/views/workspace/workspace.js:404
frappe,P3,missing,"New line separated list of allowed public client URLs (eg <code>https://frappe.io</code>), or <code>*</code> to accept all.
<br>
Public clients are restricted by default.","Liste des URL de clients publics autorisées séparées par une nouvelle ligne (par exemple <code>https://frappe.io</code>), ou <code>*</code> pour tout accepter.
<br>
Les clients publics sont restreints par défaut.",frappe/integrations/doctype/oauth_settings/oauth_settings.json
frappe,P3,missing,New line separated list of scope values.,Nouvelle liste de valeurs de portée séparées par des lignes.,frappe/integrations/doctype/oauth_settings/oauth_settings.json
frappe,P3,missing,"New lines separated list of strings representing ways to contact people responsible for this client, typically email addresses.","De nouvelles lignes séparent la liste de chaînes représentant les moyens de contacter les personnes responsables de ce client, généralement des adresses e-mail.",frappe/integrations/doctype/oauth_client/oauth_client.json
frappe,P3,missing,New password cannot be same as old password,Le nouveau mot de passe ne peut pas être identique à l'ancien mot de passe,frappe/www/update-password.html:92
frappe,P3,missing,New users will have to be manually registered by system managers.,Les nouveaux utilisateurs devront être enregistrés manuellement par les gestionnaires du système.,frappe/website/doctype/website_settings/website_settings.json
frappe,P3,missing,Next,Suivant,frappe/public/js/frappe/form/form_tour.js:14 frappe/public/js/frappe/form/form_tour.js:324 frappe/public/js/frappe/web_form/web_form.js:93 frappe/public/js/onboarding_tours/onboarding_tours.js:15 frappe/public/js/onboarding_tours/onboarding_tours.js:240 frappe/templates/includes/slideshow.html:38 frappe/website/utils.py:262 frappe/website/web_template/slideshow/slideshow.html:44
frappe,P3,missing,Next,Suivant,frappe/public/js/frappe/ui/slides.js:359
frappe,P3,missing,Next 14 Days,14 prochains jours,frappe/public/js/frappe/ui/filters/filter.js:683
frappe,P3,missing,Next 30 Days,30 prochains jours,frappe/public/js/frappe/ui/filters/filter.js:687
frappe,P3,missing,Next 6 Months,6 prochains mois,frappe/public/js/frappe/ui/filters/filter.js:703
frappe,P3,missing,Next 7 Days,7 prochains jours,frappe/public/js/frappe/ui/filters/filter.js:679
frappe,P3,missing,Next Document,Document suivant,frappe/public/js/frappe/form/toolbar.js:336
frappe,P3,missing,Next Month,Mois prochain,frappe/public/js/frappe/ui/filters/filter.js:695
frappe,P3,missing,Next Quarter,Trimestre prochain,frappe/public/js/frappe/ui/filters/filter.js:699
frappe,P3,missing,Next Scheduled Date,Prochaine date prévue,frappe/automation/doctype/auto_repeat/auto_repeat_schedule.html:6
frappe,P3,missing,Next Week,La semaine prochaine,frappe/public/js/frappe/ui/filters/filter.js:691
frappe,P3,missing,Next Year,L'année prochaine,frappe/public/js/frappe/ui/filters/filter.js:707
frappe,P3,missing,Next actions,Actions suivantes,frappe/public/js/frappe/form/workflow.js:45
frappe,P3,missing,No,Non,frappe/public/js/frappe/ui/filters/filter.js:545
frappe,P3,missing,No,Non,frappe/public/js/frappe/ui/messages.js:37
frappe,P3,missing,No Data...,Aucune donnée...,frappe/public/js/frappe/widgets/quick_list_widget.js:134
frappe,P3,missing,No Email Accounts Assigned,Aucun compte de messagerie attribué,frappe/public/js/frappe/views/inbox/inbox_view.js:196
frappe,P3,missing,No Email field found in {0},Aucun champ E-mail trouvé dans {0},frappe/email/doctype/email_group/email_group.py:50
frappe,P3,missing,No Images,Aucune image,frappe/public/js/frappe/ui/capture.js:262
frappe,P3,missing,No Label,Aucune étiquette,frappe/public/js/form_builder/components/EditableInput.vue:11 frappe/public/js/form_builder/components/EditableInput.vue:14 frappe/public/js/form_builder/components/Field.vue:214 frappe/public/js/form_builder/components/controls/FetchFromControl.vue:55 frappe/public/js/print_format_builder/Field.vue:24 frappe/public/js/workflow_builder/components/ActionNode.vue:53 frappe/public/js/workflow_builder/components/StateNode.vue:47 frappe/public/js/workflow_builder/store.js:51
frappe,P3,missing,No Letterhead,Pas de papier à en-tête,frappe/printing/page/print/print.js:768 frappe/printing/page/print/print.js:849 frappe/public/js/frappe/list/bulk_operations.js:98 frappe/public/js/frappe/list/bulk_operations.js:170 frappe/utils/weasyprint.py:52
frappe,P3,missing,No New notifications,Aucune nouvelle notification,frappe/public/js/frappe/ui/notifications/notifications.js:346
frappe,P3,missing,No Preview,Aucun aperçu,frappe/printing/doctype/print_settings/print_settings.js:13
frappe,P3,missing,No Preview Available,Aucun aperçu disponible,frappe/printing/page/print/print.js:772
frappe,P3,missing,No Select Field Found,Aucun champ de sélection trouvé,frappe/public/js/frappe/views/kanban/kanban_view.js:358
frappe,P3,missing,No Upcoming Events,Aucun événement à venir,frappe/public/js/frappe/ui/notifications/notifications.js:473
frappe,P3,missing,No address added yet.,Aucune adresse ajoutée pour l'instant.,frappe/public/js/frappe/form/templates/address_list.html:43
frappe,P3,missing,No changes made,Aucune modification apportée,frappe/public/js/frappe/views/workspace/workspace.js:707
frappe,P3,missing,No changes made because old and new name are the same.,Aucune modification apportée car l'ancien et le nouveau nom sont identiques.,frappe/model/rename_doc.py:369
frappe,P3,missing,No changes to sync,Aucune modification à synchroniser,frappe/custom/doctype/doctype_layout/doctype_layout.js:59
frappe,P3,missing,No contacts added yet.,Aucun contact ajouté pour l'instant.,frappe/public/js/frappe/form/templates/contact_list.html:91
frappe,P3,missing,No currency fields in {0},Aucun champ de devise dans {0},frappe/website/doctype/web_form/web_form.js:180
frappe,P3,missing,"No fields found that can be used as a Kanban Column. Use the Customize Form to add a Custom Field of type ""Select"".",Aucun champ trouvé pouvant être utilisé comme colonne Kanban. Utilisez le formulaire de personnalisation pour ajouter un champ personnalisé de type « Sélectionner ».,frappe/public/js/frappe/views/kanban/kanban_view.js:385
frappe,P3,missing,No filters found,Aucun filtre trouvé,frappe/public/js/frappe/list/base_list.js:1076 frappe/public/js/frappe/list/list_sidebar_group_by.js:100
frappe,P3,missing,No filters selected,Aucun filtre sélectionné,frappe/public/js/frappe/ui/filters/filter_list.js:299
frappe,P3,missing,No records tagged.,Aucun enregistrement étiqueté.,frappe/public/js/frappe/list/list_sidebar_stat.html:11
frappe,P3,missing,No rows,Aucune ligne,frappe/public/js/frappe/form/grid.js:66
frappe,P3,missing,No rows selected,Aucune ligne sélectionnée,frappe/public/js/frappe/list/list_view.js:2376
frappe,P3,missing,No subject,Aucun sujet,frappe/email/doctype/notification/notification.py:137
frappe,P3,missing,No values to show,Aucune valeur à afficher,frappe/public/js/frappe/form/controls/multiselect_list.js:276
frappe,P3,missing,No {0},Non {0},frappe/website/web_template/discussions/discussions.html:2
frappe,P3,missing,No {0} found,Aucun {0} trouvé,frappe/public/js/frappe/web_form/web_form_list.js:234
frappe,P3,missing,No {0} found with matching filters. Clear filters to see all {0}.,Aucun {0} trouvé avec les filtres correspondants. Effacez les filtres pour voir tous les {0}.,frappe/public/js/frappe/list/list_view.js:500
frappe,P3,missing,Nomatim,Nomatime,frappe/integrations/doctype/geolocation_settings/geolocation_settings.json
frappe,P3,missing,Not Allowed: Disabled User,Non autorisé : utilisateur désactivé,frappe/templates/includes/login/login.js:259
frappe,P3,missing,Not Helpful,Pas utile,frappe/website/doctype/help_article/help_article.json
frappe,P3,missing,Not a valid user,Pas un utilisateur valide,frappe/templates/includes/login/login.js:255
frappe,P3,missing,Not active,Pas actif,frappe/workflow/doctype/workflow/workflow_list.js:7
frappe,P3,missing,Not allowed via controller permission check,Non autorisé via la vérification des autorisations du contrôleur,frappe/permissions.py:219
frappe,P3,missing,Not permitted. {0}.,Non autorisé. {0}.,frappe/public/js/frappe/file_uploader/FileUploader.vue:623
frappe,P3,missing,Note: Your request for account deletion will be fulfilled within {0} hours.,Remarque : Votre demande de suppression de compte sera traitée dans les {0} heures.,frappe/website/web_form/request_to_delete_data/request_to_delete_data.js:8
frappe,P3,missing,Nothing New,Rien de nouveau,frappe/public/js/frappe/ui/notifications/notifications.js:523
frappe,P3,missing,Notification sent to,Notification envoyée à,frappe/public/js/frappe/form/templates/timeline_message_box.html:8
frappe,P3,missing,Notification: customer {0} has no Mobile number set,Notification : le client {0} n'a pas de numéro de mobile défini,frappe/email/doctype/notification/notification.py:561
frappe,P3,missing,Notification: document {0} has no {1} number set (field: {2}),Notification : le document {0} n'a pas de numéro {1} (champ : {2}),frappe/email/doctype/notification/notification.py:547
frappe,P3,missing,Notification: user {0} has no Mobile number set,Notification : l'utilisateur {0} n'a pas de numéro de mobile défini,frappe/email/doctype/notification/notification.py:556
frappe,P3,missing,Notifications Disabled,Notifications désactivées,frappe/public/js/frappe/ui/notifications/notifications.js:330
frappe,P3,missing,OAuth,OAuth,frappe/email/doctype/email_account/email_account.json
frappe,P3,missing,OAuth Client,Client OAuth,frappe/integrations/doctype/oauth_client/oauth_client.json frappe/integrations/workspace/integrations/integrations.json
frappe,P3,missing,OAuth Client Role,Rôle du client OAuth,frappe/integrations/doctype/oauth_client_role/oauth_client_role.json
frappe,P3,missing,OAuth Error,Erreur OAuth,frappe/email/oauth.py:30
frappe,P3,missing,OAuth Scope,Portée OAuth,frappe/integrations/doctype/oauth_scope/oauth_scope.json
frappe,P3,missing,OAuth Settings,Paramètres OAuth,frappe/integrations/doctype/oauth_settings/oauth_settings.json
frappe,P3,missing,"OAuth has been enabled but not authorised. Please use ""Authorise API Access"" button to do the same.",OAuth a été activé mais pas autorisé. Veuillez utiliser le bouton « Autoriser l'accès à l'API » pour faire de même.,frappe/email/doctype/email_account/email_account.js:250
frappe,P3,missing,OR,OU,frappe/public/js/form_builder/components/Tabs.vue:190
frappe,P3,missing,OTP Secret Reset - {0},Réinitialisation du secret OTP - {0},frappe/twofactor.py:459
frappe,P3,missing,OTP setup using OTP App was not completed. Please contact Administrator.,La configuration d'OTP à l'aide de l'application OTP n'est pas terminée. Veuillez contacter l'administrateur.,frappe/templates/includes/login/login.js:355
frappe,P3,missing,Office 365,Bureau 365,frappe/integrations/doctype/social_login_key/social_login_key.json
frappe,P3,missing,Offset must be a non-negative integer,Le décalage doit être un entier non négatif,frappe/database/query.py:304
frappe,P3,missing,Old and new fieldnames are same.,Les anciens et les nouveaux noms de champs sont identiques.,frappe/custom/doctype/custom_field/custom_field.py:413
frappe,P3,missing,On Hold,En attente,frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.json
frappe,P3,missing,"On checking this option, URL will be treated like a jinja template string","En cochant cette option, l'URL sera traitée comme une chaîne de modèle jinja",frappe/integrations/doctype/webhook/webhook.json
frappe,P3,missing,On or After,Le ou après,frappe/public/js/frappe/ui/filters/filter.js:66 frappe/public/js/frappe/ui/filters/filter.js:72
frappe,P3,missing,On or Before,Le ou avant,frappe/public/js/frappe/ui/filters/filter.js:65 frappe/public/js/frappe/ui/filters/filter.js:71
frappe,P3,missing,"On {0}, {1} wrote:","Le {0}, {1} a écrit :",frappe/public/js/frappe/views/communication.js:957
frappe,P3,missing,Onboarding Name,Nom d'intégration,frappe/public/js/frappe/widgets/widget_dialog.js:232
frappe,P3,missing,Onboarding complete,Intégration terminée,frappe/public/js/frappe/widgets/onboarding_widget.js:264
frappe,P3,missing,Only allowed to export customizations in developer mode,Autorisé uniquement à exporter des personnalisations en mode développeur,frappe/modules/utils.py:68
frappe,P3,missing,Only draft documents can be discarded,Seuls les projets de documents peuvent être rejetés,frappe/model/document.py:1288
frappe,P3,missing,Only the Administrator can delete a standard DocType.,Seul l'administrateur peut supprimer un DocType standard.,frappe/model/delete_doc.py:283
frappe,P3,missing,Only {0} emailed reports are allowed per user.,Seuls {0} rapports envoyés par courrier électronique sont autorisés par utilisateur.,frappe/email/doctype/auto_email_report/auto_email_report.py:108
frappe,P3,missing,Oops! Something went wrong.,Oups ! Quelque chose s'est mal passé.,frappe/templates/includes/login/login.js:291
frappe,P3,missing,Open Communication,Communication ouverte,frappe/public/js/frappe/form/templates/timeline_message_box.html:75 frappe/public/js/frappe/form/templates/timeline_message_box.html:96 frappe/public/js/frappe/form/templates/timeline_message_box.html:97
frappe,P3,missing,Open Source Applications for the Web,Applications open source pour le Web,frappe/public/js/frappe/ui/toolbar/about.js:11
frappe,P3,missing,Open console,Console ouverte,frappe/public/js/frappe/ui/keyboard.js:367
frappe,P3,missing,Open in a new tab,Ouvrir dans un nouvel onglet,frappe/public/js/print_format_builder/Preview.vue:17
frappe,P3,missing,Open in new tab,Ouvrir dans un nouvel onglet,frappe/public/js/frappe/ui/toolbar/awesome_bar.js:243
frappe,P3,missing,OpenID Configuration,Configuration OpenID,frappe/integrations/doctype/connected_app/connected_app.json
frappe,P3,missing,OpenID Configuration fetched successfully!,Configuration OpenID récupérée avec succès !,frappe/integrations/doctype/connected_app/connected_app.js:15
frappe,P3,missing,OpenLDAP,OuvertLDAP,frappe/integrations/doctype/ldap_settings/ldap_settings.json
frappe,P3,missing,Operator {0} requires exactly 2 arguments (left and right operands),L'opérateur {0} nécessite exactement 2 arguments (opérandes gauche et droit),frappe/database/query.py:2031
frappe,P3,missing,Option 1,Option 1,frappe/custom/doctype/custom_field/custom_field.js:100
frappe,P3,missing,Option 2,Option 2,frappe/custom/doctype/custom_field/custom_field.js:102
frappe,P3,missing,Option 3,Option 3,frappe/custom/doctype/custom_field/custom_field.js:104
frappe,P3,missing,Options is required for field {0} of type {1},Des options sont requises pour le champ {0} de type {1},frappe/public/js/form_builder/store.js:182
frappe,P3,missing,Order By must be a string,Order By doit être une chaîne,frappe/database/query.py:1216
frappe,P3,missing,Orientation,Orientation,frappe/public/js/frappe/form/print_utils.js:21
frappe,P3,missing,Outgoing,Sortant,frappe/email/doctype/email_account/email_account.json
frappe,P3,missing,Outgoing (SMTP) Settings,Paramètres sortants (SMTP),frappe/email/doctype/email_account/email_account.json
frappe,P3,missing,Outlook.com,Outlook.com,frappe/email/doctype/email_account/email_account.json
frappe,P3,missing,Overview,Aperçu,frappe/public/js/frappe/form/templates/form_dashboard.html:5
frappe,P3,missing,PDF,PDF,frappe/email/doctype/auto_email_report/auto_email_report.json frappe/printing/page/print/print.js:85 frappe/public/js/frappe/form/templates/print_layout.html:44 frappe/public/js/frappe/views/reports/query_report.js:1834
frappe,P3,missing,PDF Generation in Progress,Génération PDF en cours,frappe/utils/print_format.py:147 frappe/utils/print_format.py:191
frappe,P3,missing,PDF Generator,Générateur de PDF,frappe/printing/doctype/print_format/print_format.json
frappe,P3,missing,PDF Page Height (in mm),Hauteur de la page PDF (en mm),frappe/printing/doctype/print_settings/print_settings.json
frappe,P3,missing,PDF Page Width (in mm),Largeur de la page PDF (en mm),frappe/printing/doctype/print_settings/print_settings.json
frappe,P3,missing,PDF generation may not work as expected.,La génération PDF peut ne pas fonctionner comme prévu.,frappe/printing/page/print/print.js:675
frappe,P3,missing,"PDF printing via ""Raw Print"" is not supported.","L'impression PDF via ""Raw Print"" n'est pas prise en charge.",frappe/printing/page/print/print.js:593
frappe,P3,missing,Page Break,Saut de page,frappe/public/js/print_format_builder/PrintFormatSection.vue:63 frappe/website/doctype/web_form_field/web_form_field.json
frappe,P3,missing,Page Height (in mm),Hauteur de la page (en mm),frappe/public/js/frappe/list/bulk_operations.js:73
frappe,P3,missing,Page Margins,Marges des pages,frappe/public/js/print_format_builder/PrintFormatControls.vue:5
frappe,P3,missing,Page Number,Numéro de page,frappe/printing/doctype/print_format/print_format.json frappe/public/js/print_format_builder/PrintFormatControls.vue:63
frappe,P3,missing,Page Size,Taille des pages,frappe/public/js/frappe/list/bulk_operations.js:66
frappe,P3,missing,Page Title,Titre de la page,frappe/website/doctype/about_us_settings/about_us_settings.json
frappe,P3,missing,Page Width (in mm),Largeur de page (en mm),frappe/public/js/frappe/list/bulk_operations.js:80
frappe,P3,missing,Page height and width cannot be zero,La hauteur et la largeur de la page ne peuvent pas être nulles,frappe/printing/doctype/print_settings/print_settings.py:70 frappe/public/js/frappe/list/bulk_operations.js:106
frappe,P3,missing,"Page to show on the website
",Page à afficher sur le site Web,frappe/website/doctype/web_page/web_page.json
frappe,P3,missing,Page {0} of {1},Page {0} de {1},frappe/public/html/print_template.html:25 frappe/public/js/frappe/views/reports/print_tree.html:89 frappe/public/js/frappe/web_form/web_form.js:288 frappe/templates/print_formats/standard.html:34
frappe,P3,missing,Parent,Mère,frappe/public/js/frappe/model/model.js:142 frappe/public/js/frappe/views/workspace/workspace.js:448
frappe,P3,missing,Parent-to-child or child-to-different-child grouping is not allowed.,Les regroupements parent-enfant ou enfant-enfant différent ne sont pas autorisés.,frappe/public/js/frappe/ui/group_by/group_by.js:253
frappe,P3,missing,Parentfield not specified in {0}: {1},Champ parent non spécifié dans {0} : {1},frappe/permissions.py:835
frappe,P3,missing,"Parenttype, Parent and Parentfield are required to insert a child record","Parenttype, Parent et Parentfield sont requis pour insérer un enregistrement enfant",frappe/client.py:470
frappe,P3,missing,Partial,Partiel,frappe/website/doctype/personal_data_deletion_step/personal_data_deletion_step.json
frappe,P3,missing,Partially Sent,Partiellement envoyé,frappe/email/doctype/email_queue/email_queue.json
frappe,P3,missing,Password cannot be filtered,Le mot de passe ne peut pas être filtré,frappe/public/js/frappe/form/grid_row.js:896
frappe,P3,missing,Password is valid. 👍,Le mot de passe est valide. 👍,frappe/www/update-password.html:94
frappe,P3,missing,Password missing in Email Account,Mot de passe manquant dans le compte de messagerie,frappe/public/js/frappe/desk.js:212
frappe,P3,missing,Password not found for {0} {1} {2},Mot de passe introuvable pour {0} {1} {2},frappe/utils/password.py:47
frappe,P3,missing,Password set,Mot de passe défini,frappe/www/update-password.html:191
frappe,P3,missing,Password size exceeded the maximum allowed size,La taille du mot de passe dépasse la taille maximale autorisée,frappe/auth.py:264
frappe,P3,missing,Passwords do not match,Les mots de passe ne correspondent pas,frappe/www/update-password.html:93
frappe,P3,missing,Patch type {} not found in patches.txt,Le type de correctif {} est introuvable dans patches.txt,frappe/modules/patch_handler.py:136
frappe,P3,missing,Path {0} is not within module {1},Le chemin {0} ne se trouve pas dans le module {1},frappe/modules/utils.py:209
frappe,P3,missing,Path {0} it not a valid path,Le chemin {0} n'est pas un chemin valide,frappe/website/path_resolver.py:230
frappe,P3,missing,Period,Période,frappe/email/doctype/auto_email_report/auto_email_report.json
frappe,P3,missing,Permanent,Permanent,frappe/contacts/doctype/address/address.json
frappe,P3,missing,Permanently Discard {0}?,Jeter définitivement {0} ?,frappe/public/js/frappe/form/form.js:1077
frappe,P3,missing,Permitted Roles,Rôles autorisés,frappe/workflow/doctype/workflow_action/workflow_action.json
frappe,P3,missing,Personal Data Deletion Step,Étape de suppression des données personnelles,frappe/website/doctype/personal_data_deletion_step/personal_data_deletion_step.json
frappe,P3,missing,Phone Number {0} set in field {1} is not valid.,Le numéro de téléphone {0} défini dans le champ {1} n'est pas valide.,frappe/utils/__init__.py:124
frappe,P3,missing,Plain Text,Texte brut,frappe/email/doctype/notification/notification.json
frappe,P3,missing,Please Authorize OAuth for Email Account {0},Veuillez autoriser OAuth pour le compte de messagerie {0},frappe/email/doctype/email_account/email_account.py:544
frappe,P3,missing,Please Authorize OAuth for Email Account {},Veuillez autoriser OAuth pour le compte de messagerie {},frappe/email/oauth.py:29
frappe,P3,missing,Please attach an image file to set HTML for Footer.,Veuillez joindre un fichier image pour définir le HTML pour le pied de page.,frappe/printing/doctype/letter_head/letter_head.py:82
frappe,P3,missing,Please attach an image file to set HTML for Letter Head.,Veuillez joindre un fichier image pour définir le code HTML pour l'en-tête de lettre.,frappe/printing/doctype/letter_head/letter_head.py:70
frappe,P3,missing,Please check your email login credentials.,Veuillez vérifier vos identifiants de connexion par courrier électronique.,frappe/email/smtp.py:134
frappe,P3,missing,Please click on the following link and follow the instructions on the page. {0},Veuillez cliquer sur le lien suivant et suivre les instructions sur la page. {0},frappe/twofactor.py:286
frappe,P3,missing,Please contact your system manager to install correct version.,Veuillez contacter votre gestionnaire système pour installer la version correcte.,frappe/printing/page/print/print.js:677
frappe,P3,missing,Please enable {} before continuing.,Veuillez activer {} avant de continuer.,frappe/integrations/google_oauth.py:55
frappe,P3,missing,Please enter OpenID Configuration URL,Veuillez saisir l'URL de configuration OpenID,frappe/integrations/doctype/connected_app/connected_app.py:54
frappe,P3,missing,Please enter a valid email address.,"S'il vous plaît, mettez une adresse email valide.",frappe/templates/includes/comments/comments.html:163
frappe,P3,missing,Please enter both your email and message so that we can get back to you. Thanks!,Veuillez saisir votre email et votre message afin que nous puissions vous répondre. Merci!,frappe/templates/includes/contact.js:15
frappe,P3,missing,Please enter the password for: <b>{0}</b>,Veuillez saisir le mot de passe pour : <b>{0}</b>,frappe/public/js/frappe/desk.js:217
frappe,P3,missing,Please enter your new password.,Veuillez saisir votre nouveau mot de passe.,frappe/www/update-password.html:142
frappe,P3,missing,Please enter your old password.,Veuillez saisir votre ancien mot de passe.,frappe/www/update-password.html:135
frappe,P3,missing,Please login to post a comment.,Veuillez vous connecter pour poster un commentaire.,frappe/templates/includes/comments/comments.py:42 frappe/templates/includes/comments/comments.py:45
frappe,P3,missing,Please remove the printer mapping in Printer Settings and try again.,Veuillez supprimer le mappage de l'imprimante dans les paramètres de l'imprimante et réessayer.,frappe/printing/page/print/print.js:594
frappe,P3,missing,Please save the form before previewing the message,Veuillez enregistrer le formulaire avant de prévisualiser le message,frappe/automation/doctype/auto_repeat/auto_repeat.js:89
frappe,P3,missing,Please select X and Y fields,Veuillez sélectionner les champs X et Y,frappe/public/js/frappe/views/reports/query_report.js:1215
frappe,P3,missing,Please select a DocType in options before setting filters,Veuillez sélectionner un DocType dans les options avant de définir des filtres,frappe/public/js/form_builder/components/Field.vue:158
frappe,P3,missing,Please select a file first.,Veuillez d'abord sélectionner un fichier.,frappe/public/js/frappe/file_uploader/FileUploader.vue:527
frappe,P3,missing,Please select the LDAP Directory being used,Veuillez sélectionner l'annuaire LDAP utilisé,frappe/integrations/doctype/ldap_settings/ldap_settings.json
frappe,P3,missing,Please select {0},Veuillez sélectionner {0},frappe/website/doctype/website_settings/website_settings.js:100
frappe,P3,missing,Please set filters,Veuillez définir des filtres,frappe/public/js/frappe/views/reports/query_report.js:1438
frappe,P3,missing,Please set the document name,Veuillez définir le nom du document,frappe/model/naming.py:580
frappe,P3,missing,Please setup default outgoing Email Account from Tools > Email Account,Veuillez configurer un compte de messagerie sortant par défaut depuis Outils > Compte de messagerie.,frappe/email/doctype/email_account/email_account.py:432
frappe,P3,missing,Please specify,Veuillez préciser,frappe/public/js/frappe/model/model.js:774
frappe,P3,missing,Please specify a valid parent DocType for {0},Veuillez spécifier un DocType parent valide pour {0},frappe/permissions.py:809
frappe,P3,missing,Please specify at least 10 minutes due to the trigger cadence of the scheduler,Veuillez préciser au moins 10 minutes en raison de la cadence de déclenchement du planificateur,frappe/email/doctype/notification/notification.py:165
frappe,P3,missing,Please specify the field from which to attach files,Veuillez préciser le champ à partir duquel joindre les fichiers,frappe/email/doctype/notification/notification.py:172
frappe,P3,missing,Please specify the minutes offset,Merci de préciser le décalage des minutes,frappe/email/doctype/notification/notification.py:162
frappe,P3,missing,Please specify which datetime field must be checked,Veuillez préciser quel champ datetime doit être vérifié,frappe/email/doctype/notification/notification.py:160
frappe,P3,missing,Please update {} before continuing.,Veuillez mettre à jour {} avant de continuer.,frappe/integrations/google_oauth.py:58
frappe,P3,missing,Please use a valid LDAP search filter,Veuillez utiliser un filtre de recherche LDAP valide,frappe/integrations/doctype/ldap_settings/ldap_settings.py:335
frappe,P3,missing,Please use following links to download file backup.,Veuillez utiliser les liens suivants pour télécharger la sauvegarde des fichiers.,frappe/templates/emails/file_backup_notification.html:4
frappe,P3,missing,Please visit https://frappecloud.com/docs/sites/migrate-an-existing-site#encryption-key for more information.,Veuillez visiter https://frappecloud.com/docs/sites/migrate-an-existing-site#encryption-key pour plus d'informations.,frappe/utils/password.py:217
frappe,P3,missing,Policy URI,URI de la stratégie,frappe/integrations/doctype/oauth_client/oauth_client.json
frappe,P3,missing,Port,Port,frappe/email/doctype/email_account/email_account.json frappe/email/doctype/email_domain/email_domain.json frappe/printing/doctype/network_printer_settings/network_printer_settings.json
frappe,P3,missing,Portal,Portail,frappe/www/me.html:81
frappe,P3,missing,Portrait,Portrait,frappe/public/js/frappe/form/print_utils.js:24
frappe,P3,missing,"Post it here, our mentors will help you out.","Postez-le ici, nos mentors vous aideront.",frappe/templates/discussions/reply_section.html:40
frappe,P3,missing,Postal,Postal,frappe/contacts/doctype/address/address.json
frappe,P3,missing,Postal Code,Code Postal,frappe/contacts/doctype/address/address.json frappe/contacts/report/addresses_and_contacts/addresses_and_contacts.py:41
